9860,0.65,1001.04,31.52,2.19,-3.53,8.03,-0.04,0.94,0.05,8.42
9898,0.46,1001.06,31.52,1.04,-3.89,7.29,-0.05,-0.08,-0.01,8.42
9936,0.40,1001.07,31.53,0.89,-4.09,7.06,0.01,-0.07,-0.07,8.41
9974,0.38,1001.07,31.53,1.81,-3.48,7.70,0.03,-0.98,-0.04,8.42
10012,0.21,1001.09,31.54,1.80,-2.74,8.84,-0.01,-1.82,-0.14,8.42
10063,0.00,1001.14,31.55,2.99,-3.06,6.03,-0.05,1.30,-0.20,8.42
10102,0.00,1001.14,31.54,0.83,-3.17,7.90,0.15,-0.18,-0.19,8.42
10150,0.00,1001.17,31.54,3.14,-4.30,7.12,0.00,0.24,-0.05,8.42
10189,0.00,1001.19,31.54,2.26,-3.57,7.72,-0.03,-0.17,-0.03,8.42
10227,0.00,1001.21,31.53,1.59,-3.39,4.74,0.02,-0.62,-0.11,8.42
10278,0.00,1001.23,31.53,6.38,-3.35,8.53,0.11,-3.26,-0.59,8.42
10317,0.00,1001.25,31.52,4.42,-2.17,9.03,0.46,2.44,-0.39,8.42
10355,0.00,1001.26,31.51,1.74,-3.41,9.40,0.89,1.53,-0.08,8.41
10393,0.00,1001.26,31.50,2.93,-2.74,8.47,1.22,0.91,0.01,8.41
10431,0.00,1001.24,31.49,3.06,0.40,4.96,1.15,1.11,0.00,8.41
10482,0.00,1001.23,31.48,2.59,-3.85,9.39,0.76,0.04,-0.53,8.41
10520,0.00,1001.21,31.47,1.49,-1.24,9.57,0.57,-1.15,-0.97,8.42
10558,0.00,1001.20,31.46,1.74,-2.33,8.40,0.34,-0.81,-1.43,8.42
10596,0.00,1001.19,31.46,3.43,-0.22,8.83,0.12,-0.74,-1.29,8.41
10634,0.00,1001.18,31.45,3.84,-0.73,8.55,-0.52,0.85,-0.58,8.41
10693,0.00,1001.17,31.44,2.60,-1.51,6.37,0.74,1.59,-0.39,8.42
10732,0.00,1001.17,31.43,1.23,-0.33,7.60,0.27,0.65,-0.73,8.42
10770,0.00,1001.16,31.42,1.88,-1.61,7.29,0.26,0.92,-0.93,8.41
10808,0.00,1001.15,31.42,1.75,-1.05,8.06,0.47,2.74,-0.25,8.41
10846,0.00,1001.15,31.41,1.38,-0.40,7.00,0.15,1.50,-0.17,8.41
10897,0.00,1001.16,31.41,2.25,-1.93,10.10,0.17,-0.14,-0.12,8.42
10936,0.00,1001.16,31.40,0.99,-0.26,7.18,-0.16,-0.96,0.07,8.42
10974,0.00,1001.17,31.40,-1.53,-0.36,7.41,-0.66,-0.07,-0.05,8.41
11012,0.00,1001.16,31.40,-1.21,-0.62,9.10,-0.07,0.67,-0.52,8.42
11050,0.00,1001.17,31.39,-1.00,-0.19,8.09,0.42,0.92,-0.30,8.42
11101,0.00,1001.17,31.39,-1.81,-0.34,7.30,0.53,0.57,0.04,8.42
11139,0.00,1001.17,31.38,-0.91,0.22,8.49,0.59,-0.28,-0.15,8.42
11187,0.00,1001.18,31.38,-2.71,-0.11,7.92,0.11,0.69,0.09,8.41
11226,0.00,1001.18,31.37,-1.37,0.45,8.77,0.03,0.66,-0.09,8.41
11264,0.00,1001.18,31.37,-1.61,-0.33,7.84,0.22,0.45,-0.35,8.42
11315,0.00,1001.19,31.37,-1.04,1.13,7.81,0.47,0.04,-0.47,8.41
11353,0.00,1001.19,31.36,-1.02,0.12,8.43,0.34,-0.72,-0.60,8.42
11391,0.00,1001.21,31.36,0.50,-0.18,7.21,0.25,-1.49,-0.84,8.42
11429,0.00,1001.20,31.36,0.37,0.34,7.24,-0.18,-2.17,-0.85,8.42
11467,0.00,1001.20,31.36,0.93,-0.40,8.13,-0.51,-2.26,-0.98,8.42
11518,0.00,1001.19,31.36,2.40,0.32,8.03,-0.69,-1.78,-0.71,8.42
11556,0.00,1001.17,31.36,2.63,-0.79,7.75,-0.81,-2.10,-0.21,8.42
11594,0.00,1001.16,31.36,2.17,0.02,8.02,-0.17,-1.70,-0.21,8.42
11632,0.00,1001.15,31.36,2.66,0.15,7.86,0.24,-1.13,-0.41,8.42
11670,0.00,1001.15,31.36,2.20,0.63,9.00,0.81,0.76,0.40,8.42
11729,0.00,1001.14,31.36,3.72,-0.45,6.90,-0.01,0.61,-0.00,8.42
11768,0.00,1001.14,31.36,2.11,-0.14,8.29,0.11,0.84,0.09,8.42
11806,0.00,1001.13,31.35,2.33,0.43,7.78,-0.00,-0.08,0.02,8.42
11844,0.00,1001.12,31.35,2.28,0.01,8.15,0.07,-0.04,0.03,8.42
11882,0.02,1001.11,31.35,1.85,0.12,6.96,-0.04,-1.60,-0.04,8.41
